file,year,longitude,latitude,crop_fraction,crop_label,dominant_crop_fraction,band_order,metadata_source,lr_shape,hr_shape,valid
S2_2019_m121.38728_38.20676.npz,2019,-121.38727613164369,38.20675694340958,0.7403286695480347,GRAPES,0.6932066679000854,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38741_38.22033.npz,2019,-121.38741308526541,38.22032523944591,0.7026563882827759,ALFALFA,0.6617891192436218,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38746_38.23669.npz,2019,-121.38746226881399,38.23668706762161,0.6677585244178772,GRAPES,0.5897867679595947,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38769_38.14812.npz,2019,-121.38769378591368,38.14811659973284,0.8524683713912964,GRAPES,0.8353045582771301,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38774_38.02961.npz,2019,-121.38773886880436,38.02961459520445,0.3283054530620575,ALFALFA,0.32499295473098755,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38776_38.25577.npz,2019,-121.38775745473662,38.25577176400592,0.6030009984970093,GRAPES,0.5897019505500793,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38783_38.03292.npz,2019,-121.38783347352779,38.03292453405934,0.39439043402671814,ALFALFA,0.3910779654979706,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38794_38.25324.npz,2019,-121.38793664809192,38.25323637804254,0.6344836950302124,GRAPES,0.6184481382369995,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38810_38.15941.npz,2019,-121.38810091436504,38.15940772352213,0.8802021145820618,GRAPES,0.8562317490577698,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38839_38.19875.npz,2019,-121.38838920537961,38.198751284147534,0.9110795259475708,GRAPES,0.9004908204078674,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38860_38.17096.npz,2019,-121.38859942907328,38.17095699214283,0.7426348328590393,GRAPES,0.7200825214385986,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38874_38.18453.npz,2019,-121.38873656011883,38.184525330973564,0.7037780284881592,GRAPES,0.6831981539726257,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38883_38.16147.npz,2019,-121.38883089926264,38.161472999881575,0.8814737200737,GRAPES,0.8430762887001038,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38893_38.24997.npz,2019,-121.38893450837766,38.24997270579716,0.4780585765838623,GRAPES,0.4598408341407776,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38896_38.32101.npz,2019,-121.38895708695874,38.321006827858234,0.3055955469608307,GRAPES,0.21970640122890472,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38899_38.17004.npz,2019,-121.38899251835308,38.170041198818474,0.8010162115097046,GRAPES,0.7779401540756226,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38919_38.15335.npz,2019,-121.38918515755817,38.153350453483704,0.9317716956138611,GRAPES,0.8977192044258118,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38920_38.19192.npz,2019,-121.3892001326703,38.19191956040682,0.9494075775146484,GRAPES,0.9438869953155518,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38931_38.15776.npz,2019,-121.38931159790289,38.1577636367227,0.8534049391746521,GRAPES,0.8026996850967407,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38933_38.14971.npz,2019,-121.38933244304751,38.14971174598696,0.8485204577445984,GRAPES,0.828646183013916,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38941_38.19049.npz,2019,-121.38941074781046,38.19048745096682,0.9557833075523376,GRAPES,0.9541271328926086,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38944_38.16523.npz,2019,-121.38944164720749,38.16522854362347,0.834948718547821,GRAPES,0.8038882613182068,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38950_38.08224.npz,2019,-121.38949544787982,38.0822446078544,0.4187946617603302,ALFALFA,0.3627237379550934,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38955_38.12497.npz,2019,-121.3895457667892,38.12496905240438,0.8131728768348694,GRAPES,0.8049763441085815,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38989_38.21314.npz,2019,-121.38989249694242,38.21314024242523,0.7581027746200562,GRAPES,0.391930490732193,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.38999_38.14042.npz,2019,-121.38998827936626,38.14041522964855,0.45715758204460144,GRAPES,0.43949365615844727,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39003_38.12736.npz,2019,-121.39003342373752,38.12736314911317,0.634069561958313,GRAPES,0.6164987087249756,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39008_38.21366.npz,2019,-121.3900751352536,38.21365655669304,0.7595981955528259,ALFALFA,0.3890649676322937,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39008_38.21976.npz,2019,-121.3900823810547,38.219759978219784,0.6901474595069885,ALFALFA,0.5671884417533875,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39048_38.12255.npz,2019,-121.39048222421061,38.12255046830051,0.8691253662109375,GRAPES,0.8682138919830322,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39181_38.21856.npz,2019,-121.39181032713469,38.218561527557576,0.7318582534790039,ALFALFA,0.5098580718040466,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39207_38.15746.npz,2019,-121.39206986661456,38.157456487946824,0.7598159909248352,GRAPES,0.6611279249191284,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39217_38.21654.npz,2019,-121.39217195026968,38.216542439270675,0.7741591930389404,ALFALFA,0.46434441208839417,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39243_38.20511.npz,2019,-121.39243106315519,38.20511005672591,0.8887407183647156,GRAPES,0.8754002451896667,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39255_38.25004.npz,2019,-121.39254657113591,38.250040544247156,0.3394203782081604,GRAPES,0.3201720714569092,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39261_38.15595.npz,2019,-121.39261369528765,38.15595370063498,0.7410309910774231,GRAPES,0.640694797039032,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39263_38.29692.npz,2019,-121.3926342324191,38.29691929211123,0.3511207699775696,ALFALFA,0.3144973814487457,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39328_38.17607.npz,2019,-121.39327502593272,38.17607114309611,0.5719141364097595,GRAPES,0.5476663708686829,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39348_38.14523.npz,2019,-121.39347957922814,38.14522505003173,0.5712544322013855,GRAPES,0.5520076155662537,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39356_38.18600.npz,2019,-121.39356017797009,38.18600077055066,0.7941848635673523,GRAPES,0.7691253423690796,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39361_38.17905.npz,2019,-121.39361225128236,38.17905219391055,0.5591244101524353,GRAPES,0.5251775979995728,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39364_38.34638.npz,2019,-121.39363694795034,38.34637943297159,0.3008733093738556,GRAPES,0.23156723380088806,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39366_38.19541.npz,2019,-121.3936627862374,38.1954140785964,0.97136390209198,GRAPES,0.9641870260238647,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39393_38.19009.npz,2019,-121.39392915505171,38.19008510869136,0.9258712530136108,GRAPES,0.9139920473098755,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39470_38.22267.npz,2019,-121.39469774127883,38.222667475252,0.5705072283744812,ALFALFA,0.33281445503234863,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39477_38.18741.npz,2019,-121.3947749932767,38.18740835322987,0.8437926769256592,GRAPES,0.8201706409454346,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39482_38.29396.npz,2019,-121.3948173207954,38.2939598797734,0.3331991136074066,ALFALFA,0.295120507478714,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39497_38.17072.npz,2019,-121.39496636622953,38.17071762750339,0.7535836100578308,GRAPES,0.7176036834716797,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39499_38.18903.npz,2019,-121.39498931206943,38.189027952188304,0.8820153474807739,GRAPES,0.8658732771873474,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39518_38.19565.npz,2019,-121.39517959264627,38.19564769421462,0.9605194926261902,GRAPES,0.9504891633987427,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39531_38.29941.npz,2019,-121.39531011569012,38.299405613200996,0.39410194754600525,ALFALFA,0.35972774028778076,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39537_38.29856.npz,2019,-121.39536979676438,38.298560483401246,0.4141692817211151,ALFALFA,0.37236288189888,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39545_38.14370.npz,2019,-121.39544777889816,38.14369771214617,0.5061702132225037,GRAPES,0.4922168552875519,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39570_38.32180.npz,2019,-121.39570292504882,38.32180005140832,0.41678860783576965,ALFALFA,0.2856620252132416,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39587_38.21076.npz,2019,-121.39586599146911,38.21076491279679,0.8674010038375854,GRAPES,0.7523749470710754,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39599_38.18882.npz,2019,-121.39598985507469,38.188815923702705,0.8432276248931885,GRAPES,0.8254531621932983,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39627_38.19569.npz,2019,-121.39627154407412,38.19569381720669,0.9506215453147888,GRAPES,0.940894365310669,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39662_38.23114.npz,2019,-121.39662006930648,38.23114038832924,0.6285364031791687,GRAPES,0.5727850794792175,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39672_38.12095.npz,2019,-121.39672203161687,38.12094955251017,0.5741598606109619,GRAPES,0.5691132545471191,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39729_38.30398.npz,2019,-121.39729026181983,38.303981649675755,0.33384352922439575,ALFALFA,0.30653342604637146,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39751_38.23872.npz,2019,-121.39750984310818,38.238722028616074,0.6310802102088928,GRAPES,0.6299630999565125,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39758_38.20041.npz,2019,-121.39758183019852,38.20041123897058,0.921989917755127,GRAPES,0.9142610430717468,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39775_38.23839.npz,2019,-121.39775220331576,38.23839319602221,0.6544333696365356,GRAPES,0.6528486013412476,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39800_38.08099.npz,2019,-121.39800354119343,38.08099411707934,0.6657811999320984,GRAPES,0.6200775504112244,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39840_38.29598.npz,2019,-121.39840371741523,38.29597595737152,0.44635605812072754,ALFALFA,0.27368828654289246,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39866_38.35142.npz,2019,-121.39865832078029,38.351422644516624,0.32445666193962097,ALFALFA,0.21701236069202423,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39885_38.19487.npz,2019,-121.39884855029378,38.194870211335214,0.8702593445777893,GRAPES,0.8597160577774048,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39900_38.21759.npz,2019,-121.39899959497237,38.21759364282514,0.79344242811203,GRAPES,0.6548288464546204,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39925_38.20006.npz,2019,-121.39924964430622,38.20005781878329,0.9120403528213501,GRAPES,0.903748631477356,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.39980_38.22797.npz,2019,-121.39980210885264,38.22796883265476,0.5132666230201721,GRAPES,0.35739925503730774,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40029_38.23036.npz,2019,-121.40029078300331,38.23036286474984,0.5979835987091064,GRAPES,0.4999404549598694,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40065_38.20198.npz,2019,-121.40064748422412,38.2019816424169,0.9074591398239136,GRAPES,0.9005485773086548,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40077_38.20639.npz,2019,-121.40077469601906,38.20639479322073,0.8954046964645386,GRAPES,0.8895528316497803,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40077_38.29658.npz,2019,-121.40077352839637,38.29658443080022,0.5502761602401733,GRAPES,0.3243122696876526,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40081_38.23386.npz,2019,-121.40081130579294,38.23386017941672,0.7878642082214355,GRAPES,0.7658511400222778,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40084_38.16503.npz,2019,-121.40084088471876,38.16503216718127,0.4969917833805084,GRAPES,0.3503413200378418,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40112_38.07867.npz,2019,-121.40111960036042,38.078667626296806,0.9053188562393188,GRAPES,0.8769742250442505,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40116_38.15581.npz,2019,-121.40116204528866,38.15580629650079,0.38613852858543396,GRAPES,0.20158086717128754,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40123_38.20769.npz,2019,-121.40123144572595,38.20768553862676,0.8934326171875,GRAPES,0.8866866827011108,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40152_38.08386.npz,2019,-121.40152022160048,38.08385529160379,0.6389183402061462,GRAPES,0.6024442911148071,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40169_38.07522.npz,2019,-121.40169032857898,38.07521633207358,0.6966853737831116,GRAPES,0.6578362584114075,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40188_38.21560.npz,2019,-121.40187914672653,38.21559600204934,0.90642249584198,GRAPES,0.895294725894928,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40196_38.07599.npz,2019,-121.4019638981473,38.07599078844016,0.7551083564758301,GRAPES,0.722009539604187,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40200_38.03658.npz,2019,-121.40200166090958,38.03657601058339,0.5092576742172241,ALFALFA,0.5086644291877747,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40227_38.21468.npz,2019,-121.40227230924307,38.21468016996673,0.9269047379493713,GRAPES,0.9185479879379272,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40242_38.07728.npz,2019,-121.40241986020924,38.077281547524365,0.8546994924545288,GRAPES,0.8275263905525208,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40253_38.20325.npz,2019,-121.40252984549255,38.20324776433033,0.825049877166748,GRAPES,0.8145433068275452,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40264_38.08500.npz,2019,-121.40264229981454,38.0850046600827,0.5950806736946106,GRAPES,0.5583642721176147,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40311_38.20895.npz,2019,-121.40311396304878,38.208951650950986,0.8220254182815552,GRAPES,0.8139067888259888,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40333_38.23693.npz,2019,-121.40333423735531,38.23693332415136,0.6920304298400879,GRAPES,0.6841283440589905,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40347_38.07317.npz,2019,-121.40347410126464,38.07317254814902,0.5392094850540161,GRAPES,0.5036859512329102,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40349_38.21914.npz,2019,-121.40349194466211,38.21913937292133,0.762193500995636,GRAPES,0.6902696490287781,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40350_38.11785.npz,2019,-121.40350489256488,38.11784547722285,0.44351014494895935,ALFALFA,0.2634526789188385,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40355_38.28517.npz,2019,-121.40355210123937,38.28517353257076,0.39979562163352966,ALFALFA,0.38582974672317505,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40394_38.12719.npz,2019,-121.40394190426468,38.127188143892326,0.4249880909919739,GRAPES,0.22806018590927124,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40403_38.32198.npz,2019,-121.40402797090704,38.321981276986364,0.4519869387149811,ALFALFA,0.4514348804950714,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40412_38.16822.npz,2019,-121.40411959344964,38.168222080817124,0.5601048469543457,GRAPES,0.47844669222831726,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40438_38.22672.npz,2019,-121.40438228186008,38.226720970783795,0.4357036352157593,GRAPES,0.28785601258277893,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40444_38.22282.npz,2019,-121.40443758030192,38.222824123888216,0.5586588382720947,GRAPES,0.4256085753440857,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40471_38.22055.npz,2019,-121.40470749760092,38.22054685317295,0.7051187753677368,GRAPES,0.6002494096755981,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40501_38.22242.npz,2019,-121.40501351458963,38.22242457583763,0.5790395736694336,GRAPES,0.4561644196510315,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40527_38.12385.npz,2019,-121.4052705571737,38.12385360060038,0.553112268447876,ALFALFA,0.30432194471359253,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40599_38.07319.npz,2019,-121.40598736614228,38.07319393303242,0.5307191610336304,GRAPES,0.508610188961029,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40712_38.08350.npz,2019,-121.40712231729745,38.08349852617054,0.8169930577278137,GRAPES,0.8039511442184448,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40727_38.18726.npz,2019,-121.40726948661636,38.187257506932326,0.6955434679985046,GRAPES,0.6796960234642029,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40731_38.32517.npz,2019,-121.40731382667292,38.325171067329784,0.46895769238471985,ALFALFA,0.46579045057296753,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40735_38.19862.npz,2019,-121.40734629031,38.198619231005324,0.6624327301979065,GRAPES,0.6497699618339539,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40737_38.23414.npz,2019,-121.4073664616314,38.23413647021193,0.6040202379226685,GRAPES,0.5759087204933167,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40755_38.32179.npz,2019,-121.40755207384599,38.3217905292991,0.4256305694580078,ALFALFA,0.42417144775390625,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40828_38.29749.npz,2019,-121.40827672783809,38.297493731095194,0.6902372241020203,GRAPES,0.6014834046363831,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40844_38.19867.npz,2019,-121.40843829347457,38.198665245785094,0.6078063249588013,GRAPES,0.5932579636573792,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40893_38.07951.npz,2019,-121.40893361560357,38.07950621158364,0.8935558795928955,GRAPES,0.8791391849517822,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40896_38.22242.npz,2019,-121.40895789243481,38.22242122971709,0.5424366593360901,GRAPES,0.4690611958503723,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40921_38.18768.npz,2019,-121.40921101716316,38.187678385360044,0.7391006946563721,GRAPES,0.7301183938980103,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40924_38.31339.npz,2019,-121.40924130540972,38.313385186813285,0.327008992433548,ALFALFA,0.27677303552627563,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.40976_38.08793.npz,2019,-121.40976348125216,38.08793303341785,0.5925307869911194,GRAPES,0.5619177222251892,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41076_38.12519.npz,2019,-121.41075695441226,38.12518696548591,0.35880276560783386,ALFALFA,0.29244858026504517,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41091_38.18538.npz,2019,-121.41090594978319,38.185376375317105,0.8479787111282349,GRAPES,0.8424083590507507,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41150_38.22049.npz,2019,-121.41150372085409,38.22049407621049,0.6121184229850769,GRAPES,0.5785230398178101,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41204_38.19263.npz,2019,-121.41203878803368,38.19262907987989,0.5877259969711304,GRAPES,0.5779577493667603,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41227_38.18620.npz,2019,-121.41227184651224,38.186196782389004,0.8757660984992981,GRAPES,0.8718865513801575,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41272_38.18444.npz,2019,-121.41272411162333,38.18443576899365,0.9178007245063782,GRAPES,0.9139363169670105,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41320_38.18073.npz,2019,-121.41320375557127,38.18072632076925,0.9756701588630676,GRAPES,0.9745660424232483,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41330_38.08579.npz,2019,-121.41330373443128,38.08579366440374,0.5868784785270691,GRAPES,0.5649039149284363,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41338_38.07384.npz,2019,-121.41337665076222,38.07384479144636,0.3541814684867859,GRAPES,0.33523130416870117,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41393_38.30129.npz,2019,-121.41393174445622,38.301291631949134,0.4592243731021881,GRAPES,0.2237972915172577,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41475_38.17901.npz,2019,-121.41474768012793,38.17901126177709,0.989510715007782,GRAPES,0.9889586567878723,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41479_38.30777.npz,2019,-121.41479209556056,38.307769834639906,0.4784073233604431,ALFALFA,0.3908524513244629,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2019_m121.41534_38.30627.npz,2019,-121.41533657232497,38.3062669647658,0.4498458504676819,ALFALFA,0.3613622486591339,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
