date,year,crop,ndvi_mean,precip_group
2021-10-11,2021,ALFALFA,0.5138669156022072,higher-precipitation
2021-10-16,2021,ALFALFA,0.4817314229452193,higher-precipitation
2021-10-16,2021,ALFALFA,0.5353644798994457,higher-precipitation
2021-10-31,2021,ALFALFA,0.6006436708658427,higher-precipitation
2021-11-10,2021,ALFALFA,0.5231066428285808,higher-precipitation
2021-11-20,2021,ALFALFA,0.6943025570644253,higher-precipitation
2021-11-20,2021,ALFALFA,0.6877157484717419,higher-precipitation
2021-11-25,2021,ALFALFA,0.6610672022591649,higher-precipitation
2021-11-25,2021,ALFALFA,0.6375536376665284,higher-precipitation
2021-11-30,2021,ALFALFA,0.6595431195715865,higher-precipitation
2021-11-30,2021,ALFALFA,0.5861973456981032,higher-precipitation
2021-12-05,2021,ALFALFA,0.0391965410169041,higher-precipitation
2021-12-10,2021,ALFALFA,0.6881063405410953,higher-precipitation
2021-12-10,2021,ALFALFA,0.6798438330947301,higher-precipitation
2021-12-15,2021,ALFALFA,0.5948688023606478,higher-precipitation
2021-12-30,2021,ALFALFA,0.5260961542518332,higher-precipitation
2021-12-30,2021,ALFALFA,0.5603561117449489,higher-precipitation
2022-01-09,2022,ALFALFA,0.4693531263447783,lower-precipitation
2022-01-09,2022,ALFALFA,0.4618675798640667,lower-precipitation
2022-01-14,2022,ALFALFA,0.6041805191811517,lower-precipitation
2022-01-14,2022,ALFALFA,0.5943090047333409,lower-precipitation
2022-01-19,2022,ALFALFA,0.5877642883348144,lower-precipitation
2022-01-19,2022,ALFALFA,0.4781816291880786,lower-precipitation
2022-01-24,2022,ALFALFA,0.4436348748942084,lower-precipitation
2022-01-24,2022,ALFALFA,0.5502042292817632,lower-precipitation
2022-01-29,2022,ALFALFA,0.5714098079652958,lower-precipitation
2022-01-29,2022,ALFALFA,0.5761522104415258,lower-precipitation
2022-02-03,2022,ALFALFA,0.526970319611383,lower-precipitation
2022-02-08,2022,ALFALFA,0.5309989718554271,lower-precipitation
2022-02-08,2022,ALFALFA,0.5441080369435282,lower-precipitation
2022-02-13,2022,ALFALFA,0.5296749357417734,lower-precipitation
2022-02-13,2022,ALFALFA,0.5500548964969799,lower-precipitation
2022-02-18,2022,ALFALFA,0.5377478682235021,lower-precipitation
2022-02-18,2022,ALFALFA,0.5481428108906,lower-precipitation
2022-02-23,2022,ALFALFA,0.5463887126392729,lower-precipitation
2022-02-23,2022,ALFALFA,0.5920639731345181,lower-precipitation
2022-02-28,2022,ALFALFA,0.5200031408037286,lower-precipitation
2022-02-28,2022,ALFALFA,0.541832634057715,lower-precipitation
2022-03-10,2022,ALFALFA,0.5377155551862756,lower-precipitation
2022-03-10,2022,ALFALFA,0.5716388227219811,lower-precipitation
2022-03-20,2022,ALFALFA,0.5332041492544479,lower-precipitation
2022-03-20,2022,ALFALFA,0.5805679628543424,lower-precipitation
2022-03-25,2022,ALFALFA,0.5655212526903904,lower-precipitation
2022-03-25,2022,ALFALFA,0.6076362388952303,lower-precipitation
2022-04-04,2022,ALFALFA,0.5105970967344767,lower-precipitation
2022-04-09,2022,ALFALFA,0.6978953334229513,lower-precipitation
2022-04-09,2022,ALFALFA,0.6615816029607227,lower-precipitation
2022-04-24,2022,ALFALFA,0.6758206105700941,lower-precipitation
2022-04-24,2022,ALFALFA,0.6531014030055429,lower-precipitation
2022-05-04,2022,ALFALFA,0.5917966831353547,lower-precipitation
2022-05-04,2022,ALFALFA,0.603780382360697,lower-precipitation
2022-05-09,2022,ALFALFA,0.5377440079609827,lower-precipitation
2022-05-09,2022,ALFALFA,0.5836990088824855,lower-precipitation
2022-05-14,2022,ALFALFA,0.519298702174786,lower-precipitation
2022-05-14,2022,ALFALFA,0.5667387971429545,lower-precipitation
2022-05-19,2022,ALFALFA,0.4842468001668532,lower-precipitation
2022-05-19,2022,ALFALFA,0.5693962688879234,lower-precipitation
2022-05-24,2022,ALFALFA,0.5484795571368024,lower-precipitation
2022-05-24,2022,ALFALFA,0.5772896663843705,lower-precipitation
2022-05-29,2022,ALFALFA,0.5779661811419496,lower-precipitation
2022-05-29,2022,ALFALFA,0.577652489002336,lower-precipitation
2022-06-08,2022,ALFALFA,0.5756728333754485,lower-precipitation
2022-06-08,2022,ALFALFA,0.5670314424949394,lower-precipitation
2022-06-13,2022,ALFALFA,0.5772150759704678,lower-precipitation
2022-06-13,2022,ALFALFA,0.5752429511337327,lower-precipitation
2022-06-18,2022,ALFALFA,0.5452059995167648,lower-precipitation
2022-06-18,2022,ALFALFA,0.5507180974456757,lower-precipitation
2022-06-23,2022,ALFALFA,0.5090567370559748,lower-precipitation
2022-06-23,2022,ALFALFA,0.5383705108003611,lower-precipitation
2022-06-28,2022,ALFALFA,0.5159711902489396,lower-precipitation
2022-06-28,2022,ALFALFA,0.5447913738082228,lower-precipitation
2022-07-08,2022,ALFALFA,0.5525476391033767,lower-precipitation
2022-07-08,2022,ALFALFA,0.5618149666946196,lower-precipitation
2022-07-13,2022,ALFALFA,0.5939372985985185,lower-precipitation
2022-07-13,2022,ALFALFA,0.5808562418849392,lower-precipitation
2022-07-18,2022,ALFALFA,0.5901712949478002,lower-precipitation
2022-07-18,2022,ALFALFA,0.5752853170410254,lower-precipitation
2022-07-23,2022,ALFALFA,0.5740665816677973,lower-precipitation
2022-07-23,2022,ALFALFA,0.5718246011931897,lower-precipitation
2022-07-28,2022,ALFALFA,0.5460711676036702,lower-precipitation
2022-07-28,2022,ALFALFA,0.5475708250865324,lower-precipitation
2022-08-02,2022,ALFALFA,0.5456039930033578,lower-precipitation
2022-08-02,2022,ALFALFA,0.5643414548221821,lower-precipitation
2022-08-07,2022,ALFALFA,0.5634862806414124,lower-precipitation
2022-08-07,2022,ALFALFA,0.578498316837768,lower-precipitation
2022-08-12,2022,ALFALFA,0.5880566905287754,lower-precipitation
2022-08-12,2022,ALFALFA,0.590697840508044,lower-precipitation
2022-08-22,2022,ALFALFA,0.6085770775731278,lower-precipitation
2022-08-22,2022,ALFALFA,0.5861526613923838,lower-precipitation
2022-08-27,2022,ALFALFA,0.6076107285782733,lower-precipitation
2022-08-27,2022,ALFALFA,0.5888353436208974,lower-precipitation
2022-09-01,2022,ALFALFA,0.5914249592466241,lower-precipitation
2022-09-01,2022,ALFALFA,0.5844444691668531,lower-precipitation
2022-09-06,2022,ALFALFA,0.5469778498268112,lower-precipitation
2022-09-06,2022,ALFALFA,0.5710492113530606,lower-precipitation
2022-09-11,2022,ALFALFA,0.5187342264174255,lower-precipitation
2022-09-16,2022,ALFALFA,0.5545067358039347,lower-precipitation
2022-09-16,2022,ALFALFA,0.5798560924755476,lower-precipitation
2022-09-21,2022,ALFALFA,0.4419826742880311,lower-precipitation
2022-09-26,2022,ALFALFA,0.6603897764623057,lower-precipitation
2022-09-26,2022,ALFALFA,0.6268542180199342,lower-precipitation
2022-10-01,2022,ALFALFA,0.6424155080029842,lower-precipitation
2022-10-01,2022,ALFALFA,0.6088647574774579,lower-precipitation
2022-10-06,2022,ALFALFA,0.6118564270882492,lower-precipitation
2022-10-06,2022,ALFALFA,0.5786335681543489,lower-precipitation
2022-10-11,2022,ALFALFA,0.573736110043569,lower-precipitation
2022-10-11,2022,ALFALFA,0.5636745814276972,lower-precipitation
2022-10-16,2022,ALFALFA,0.4578239671007679,lower-precipitation
2022-10-21,2022,ALFALFA,0.5147231385745474,lower-precipitation
2022-10-21,2022,ALFALFA,0.5464561313263431,lower-precipitation
2022-10-26,2022,ALFALFA,0.5150532601074037,lower-precipitation
2022-10-26,2022,ALFALFA,0.5555219991013567,lower-precipitation
2022-11-10,2022,ALFALFA,0.5568362726251255,lower-precipitation
2022-11-10,2022,ALFALFA,0.5673567632857001,lower-precipitation
2022-11-15,2022,ALFALFA,0.5407679894899635,lower-precipitation
2022-11-15,2022,ALFALFA,0.5366572076378432,lower-precipitation
2022-11-20,2022,ALFALFA,0.528961039962602,lower-precipitation
2022-11-20,2022,ALFALFA,0.5065328507440066,lower-precipitation
2022-11-25,2022,ALFALFA,0.5159557428244347,lower-precipitation
2022-11-25,2022,ALFALFA,0.461564351186217,lower-precipitation
2022-11-30,2022,ALFALFA,0.4871691032278482,lower-precipitation
2022-11-30,2022,ALFALFA,0.441500132133013,lower-precipitation
2022-12-05,2022,ALFALFA,0.5227361600777514,lower-precipitation
2022-12-05,2022,ALFALFA,0.4456919227032049,lower-precipitation
2022-12-15,2022,ALFALFA,0.508926396523112,lower-precipitation
2022-12-15,2022,ALFALFA,0.4997672493065613,lower-precipitation
2022-12-20,2022,ALFALFA,0.4265432775922265,lower-precipitation
2018-01-20,2018,ALMOND,0.4775236632274443,higher-precipitation
2018-01-20,2018,ALMOND,0.472692736913431,higher-precipitation
2018-01-25,2018,ALMOND,0.3963556656960888,higher-precipitation
2018-01-25,2018,ALMOND,0.4114819506905768,higher-precipitation
2018-02-09,2018,ALMOND,0.4545667573763645,higher-precipitation
2018-02-09,2018,ALMOND,0.465202750922795,higher-precipitation
2018-02-19,2018,ALMOND,0.4169829956397104,higher-precipitation
2018-02-19,2018,ALMOND,0.4272282576563752,higher-precipitation
2018-03-06,2018,ALMOND,0.4441874483114222,higher-precipitation
2018-03-06,2018,ALMOND,0.4495704102393658,higher-precipitation
2018-03-11,2018,ALMOND,0.4920317726672237,higher-precipitation
2018-03-11,2018,ALMOND,0.4979017574449113,higher-precipitation
2018-03-26,2018,ALMOND,0.616942145431109,higher-precipitation
2018-03-26,2018,ALMOND,0.5985277361977254,higher-precipitation
2018-03-31,2018,ALMOND,0.6319049015469554,higher-precipitation
2018-04-15,2018,ALMOND,0.6056687252540005,higher-precipitation
2018-04-15,2018,ALMOND,0.5638824559799938,higher-precipitation
2018-04-20,2018,ALMOND,0.619894406510342,higher-precipitation
2018-04-20,2018,ALMOND,0.5807954911024636,higher-precipitation
2018-04-20,2018,ALMOND,0.6086409433912824,higher-precipitation
2018-04-20,2018,ALMOND,0.5207160197981262,higher-precipitation
2018-04-25,2018,ALMOND,0.614192506523922,higher-precipitation
2018-04-25,2018,ALMOND,0.5568937885388434,higher-precipitation
2018-05-15,2018,ALMOND,0.5737834172650624,higher-precipitation
2018-05-15,2018,ALMOND,0.517275145793101,higher-precipitation
2018-05-20,2018,ALMOND,0.572230535302075,higher-precipitation
2018-05-20,2018,ALMOND,0.5640135308289785,higher-precipitation
2018-05-30,2018,ALMOND,0.5405850777177854,higher-precipitation
2018-06-04,2018,ALMOND,0.5448573832591644,higher-precipitation
2018-06-04,2018,ALMOND,0.5131664706377629,higher-precipitation
2018-06-09,2018,ALMOND,0.52232924283638,higher-precipitation
2018-06-14,2018,ALMOND,0.5385965944154578,higher-precipitation
2018-06-14,2018,ALMOND,0.4980069674498189,higher-precipitation
2018-06-19,2018,ALMOND,0.5374868582315909,higher-precipitation
2018-06-19,2018,ALMOND,0.4968856974610919,higher-precipitation
2018-06-24,2018,ALMOND,0.534076824994418,higher-precipitation
2018-06-24,2018,ALMOND,0.497146717739025,higher-precipitation
2018-06-29,2018,ALMOND,0.5292057646075594,higher-precipitation
2018-06-29,2018,ALMOND,0.496349734205033,higher-precipitation
2018-07-04,2018,ALMOND,0.5595415373155854,higher-precipitation
2018-07-04,2018,ALMOND,0.5067960550457227,higher-precipitation
2018-07-09,2018,ALMOND,0.5338273063343264,higher-precipitation
2018-07-09,2018,ALMOND,0.4979494045608528,higher-precipitation
2018-07-14,2018,ALMOND,0.5237360994113697,higher-precipitation
2018-07-14,2018,ALMOND,0.4865676018992869,higher-precipitation
2018-07-19,2018,ALMOND,0.5273968527567313,higher-precipitation
2018-07-19,2018,ALMOND,0.504673980890999,higher-precipitation
2018-07-24,2018,ALMOND,0.5257542081051388,higher-precipitation
2018-07-24,2018,ALMOND,0.494246179610561,higher-precipitation
2018-07-29,2018,ALMOND,0.4576839093787039,higher-precipitation
2018-07-29,2018,ALMOND,0.3937640421328617,higher-precipitation
2018-08-03,2018,ALMOND,0.3675466450235225,higher-precipitation
2018-08-03,2018,ALMOND,0.3549825995436353,higher-precipitation
2018-08-08,2018,ALMOND,0.3999571036853341,higher-precipitation
2018-08-08,2018,ALMOND,0.4355905831488017,higher-precipitation
2018-08-13,2018,ALMOND,0.5176889183421999,higher-precipitation
2018-08-13,2018,ALMOND,0.4979620336485012,higher-precipitation
2018-08-18,2018,ALMOND,0.5526292929092612,higher-precipitation
2018-08-18,2018,ALMOND,0.5003827323337606,higher-precipitation
2018-08-23,2018,ALMOND,0.5584547096893758,higher-precipitation
2018-08-23,2018,ALMOND,0.4783278498922954,higher-precipitation
2018-08-28,2018,ALMOND,0.511277920926081,higher-precipitation
2018-08-28,2018,ALMOND,0.4722032805568737,higher-precipitation
2018-09-02,2018,ALMOND,0.5011980120970694,higher-precipitation
2018-09-02,2018,ALMOND,0.4538993067248872,higher-precipitation
2018-09-07,2018,ALMOND,0.4907675470726255,higher-precipitation
2018-09-07,2018,ALMOND,0.4638659089359602,higher-precipitation
2018-09-17,2018,ALMOND,0.4817565275710117,higher-precipitation
2018-09-17,2018,ALMOND,0.4625873967474619,higher-precipitation
2018-09-22,2018,ALMOND,0.4726294903574915,higher-precipitation
2018-09-22,2018,ALMOND,0.4470733147597056,higher-precipitation
2018-09-27,2018,ALMOND,0.4685693736211344,higher-precipitation
2018-09-27,2018,ALMOND,0.4285201278053077,higher-precipitation
2018-10-02,2018,ALMOND,0.4544766975286655,higher-precipitation
2018-10-07,2018,ALMOND,0.5185026846644532,higher-precipitation
2018-10-07,2018,ALMOND,0.48498119239099,higher-precipitation
2018-10-12,2018,ALMOND,0.5062929532335008,higher-precipitation
2018-10-12,2018,ALMOND,0.4738790213346792,higher-precipitation
2018-10-17,2018,ALMOND,0.4987448703526332,higher-precipitation
2018-10-17,2018,ALMOND,0.4624287336288662,higher-precipitation
2018-10-22,2018,ALMOND,0.5058838660229684,higher-precipitation
2018-10-22,2018,ALMOND,0.4709982393390493,higher-precipitation
2018-10-27,2018,ALMOND,0.4378147514889847,higher-precipitation
2018-11-01,2018,ALMOND,0.4774344749857194,higher-precipitation
2018-11-01,2018,ALMOND,0.4618177490223166,higher-precipitation
2018-11-06,2018,ALMOND,0.4977511800722202,higher-precipitation
2018-11-06,2018,ALMOND,0.4724383399698932,higher-precipitation
2018-11-11,2018,ALMOND,0.4290946193383556,higher-precipitation
2018-11-11,2018,ALMOND,0.3327477221643589,higher-precipitation
2018-11-16,2018,ALMOND,0.242972351866366,higher-precipitation
2018-11-16,2018,ALMOND,0.217001709925297,higher-precipitation
2018-12-01,2018,ALMOND,0.5051298322867778,higher-precipitation
2018-12-06,2018,ALMOND,0.5052122698102769,higher-precipitation
2018-12-06,2018,ALMOND,0.4850630019768888,higher-precipitation
2018-12-11,2018,ALMOND,0.4668285548171169,higher-precipitation
2018-12-11,2018,ALMOND,0.3462159438482775,higher-precipitation
2018-12-26,2018,ALMOND,0.4884230309035131,higher-precipitation
2018-12-26,2018,ALMOND,0.4799100134310032,higher-precipitation
2019-01-10,2019,ALMOND,0.2662636075154348,higher-precipitation
2019-01-10,2019,ALMOND,0.0651596766024515,higher-precipitation
2019-01-25,2019,ALMOND,0.4781516549935399,higher-precipitation
2019-01-25,2019,ALMOND,0.4628539703538377,higher-precipitation
2019-01-30,2019,ALMOND,0.1830438680126823,higher-precipitation
2019-01-30,2019,ALMOND,0.3303593673452803,higher-precipitation
2019-02-19,2019,ALMOND,0.4843052438316446,higher-precipitation
2019-02-19,2019,ALMOND,0.4814390802770103,higher-precipitation
2019-03-11,2019,ALMOND,0.4932046601141433,higher-precipitation
2019-03-11,2019,ALMOND,0.4776985976699414,higher-precipitation
2019-03-16,2019,ALMOND,0.5055174997991351,higher-precipitation
2019-03-16,2019,ALMOND,0.4860594363447691,higher-precipitation
2019-03-21,2019,ALMOND,0.5788909927654754,higher-precipitation
2019-03-21,2019,ALMOND,0.5572855432976378,higher-precipitation
2019-03-31,2019,ALMOND,0.6509540666426279,higher-precipitation
2019-03-31,2019,ALMOND,0.6220242849083137,higher-precipitation
2019-04-10,2019,ALMOND,0.6225186046808151,higher-precipitation
2019-04-10,2019,ALMOND,0.6376247720309507,higher-precipitation
2019-04-20,2019,ALMOND,0.6087392649265518,higher-precipitation
2019-04-20,2019,ALMOND,0.624544015367398,higher-precipitation
2019-04-25,2019,ALMOND,0.5859946854055749,higher-precipitation
2019-04-25,2019,ALMOND,0.5947053521894743,higher-precipitation
2019-04-30,2019,ALMOND,0.5266904821744355,higher-precipitation
2019-05-05,2019,ALMOND,0.5584464266037147,higher-precipitation
2019-05-05,2019,ALMOND,0.5688721367439342,higher-precipitation
2019-05-10,2019,ALMOND,0.5586292861659031,higher-precipitation
2019-05-10,2019,ALMOND,0.561001441356229,higher-precipitation
2019-05-25,2019,ALMOND,0.5089128605509161,higher-precipitation
2019-05-25,2019,ALMOND,0.5635586775873853,higher-precipitation
2019-05-30,2019,ALMOND,0.5578039966489299,higher-precipitation
2019-05-30,2019,ALMOND,0.5753590299183607,higher-precipitation
2019-06-04,2019,ALMOND,0.5498561392267127,higher-precipitation
2019-06-04,2019,ALMOND,0.573430338795573,higher-precipitation
2019-06-09,2019,ALMOND,0.520728329236705,higher-precipitation
2019-06-09,2019,ALMOND,0.5583069126332162,higher-precipitation
2019-06-14,2019,ALMOND,0.52420046661361,higher-precipitation
2019-06-14,2019,ALMOND,0.5553272109513403,higher-precipitation
2019-06-19,2019,ALMOND,0.5198161781331375,higher-precipitation
2019-06-19,2019,ALMOND,0.5538957244453645,higher-precipitation
2019-06-24,2019,ALMOND,0.5196552183044478,higher-precipitation
2019-06-24,2019,ALMOND,0.5739214597665023,higher-precipitation
2019-06-29,2019,ALMOND,0.522338910041911,higher-precipitation
2019-07-04,2019,ALMOND,0.5158679060177278,higher-precipitation
2019-07-04,2019,ALMOND,0.5407270261536289,higher-precipitation
2019-07-09,2019,ALMOND,0.5074010930485363,higher-precipitation
2019-07-09,2019,ALMOND,0.47154738844638,higher-precipitation
2019-07-14,2019,ALMOND,0.5194085903089037,higher-precipitation
2019-07-14,2019,ALMOND,0.5464240561125061,higher-precipitation
2019-07-19,2019,ALMOND,0.5119432610506477,higher-precipitation
2019-07-19,2019,ALMOND,0.5429123561338489,higher-precipitation
2019-07-24,2019,ALMOND,0.5033781982827823,higher-precipitation
2019-07-24,2019,ALMOND,0.5375747529874164,higher-precipitation
2019-07-29,2019,ALMOND,0.5078115068931245,higher-precipitation
2019-07-29,2019,ALMOND,0.541688194300455,higher-precipitation
2019-08-03,2019,ALMOND,0.4996822890692753,higher-precipitation
2019-08-03,2019,ALMOND,0.5343681411207646,higher-precipitation
2019-08-08,2019,ALMOND,0.5000403278548687,higher-precipitation
2019-08-08,2019,ALMOND,0.5324482342654137,higher-precipitation
2019-08-13,2019,ALMOND,0.4959834370410308,higher-precipitation
2019-08-13,2019,ALMOND,0.526341686158581,higher-precipitation
2019-08-18,2019,ALMOND,0.4965306435650085,higher-precipitation
2019-08-18,2019,ALMOND,0.5220105536096395,higher-precipitation
2019-08-23,2019,ALMOND,0.4826022428448765,higher-precipitation
2019-08-23,2019,ALMOND,0.5062254871438456,higher-precipitation
2019-08-28,2019,ALMOND,0.4204277091956254,higher-precipitation
2019-08-28,2019,ALMOND,0.4686458994793842,higher-precipitation
2019-09-02,2019,ALMOND,0.4580999598454173,higher-precipitation
2019-09-02,2019,ALMOND,0.4885925799639296,higher-precipitation
2019-09-12,2019,ALMOND,0.4628074306123621,higher-precipitation
2019-09-12,2019,ALMOND,0.4841849305474687,higher-precipitation
2019-09-17,2019,ALMOND,0.4841703739380393,higher-precipitation
2019-09-17,2019,ALMOND,0.5102345975436287,higher-precipitation
2019-09-27,2019,ALMOND,0.4815601007135697,higher-precipitation
2019-10-02,2019,ALMOND,0.4718386126085495,higher-precipitation
2019-10-02,2019,ALMOND,0.4985792050271487,higher-precipitation
2019-10-07,2019,ALMOND,0.4628900731769663,higher-precipitation
2019-10-07,2019,ALMOND,0.5081240620274016,higher-precipitation
2019-10-07,2019,ALMOND,0.3330944873031113,higher-precipitation
2019-10-07,2019,ALMOND,0.4150121027640082,higher-precipitation
2019-10-12,2019,ALMOND,0.4601566157487177,higher-precipitation
2019-10-12,2019,ALMOND,0.5157283798727021,higher-precipitation
2019-10-17,2019,ALMOND,0.4688645068977365,higher-precipitation
2019-10-17,2019,ALMOND,0.4812732061578509,higher-precipitation
2019-10-22,2019,ALMOND,0.4694559064937372,higher-precipitation
2019-10-22,2019,ALMOND,0.4872069838400037,higher-precipitation
2019-10-27,2019,ALMOND,0.4579536150119456,higher-precipitation
2019-10-27,2019,ALMOND,0.4690470235933789,higher-precipitation
2019-11-01,2019,ALMOND,0.4617734450414935,higher-precipitation
2019-11-01,2019,ALMOND,0.467181017627249,higher-precipitation
2019-11-06,2019,ALMOND,0.4455620747481683,higher-precipitation
2019-11-06,2019,ALMOND,0.4398292971240526,higher-precipitation
2019-11-11,2019,ALMOND,0.3299274663225449,higher-precipitation
2019-11-16,2019,ALMOND,0.4460845147093902,higher-precipitation
2019-11-16,2019,ALMOND,0.442342819153092,higher-precipitation
2019-11-21,2019,ALMOND,0.411815945973466,higher-precipitation
2019-11-21,2019,ALMOND,0.4078644583328661,higher-precipitation
2019-12-06,2019,ALMOND,0.4377375479257014,higher-precipitation
2019-12-16,2019,ALMOND,0.5058478122886931,higher-precipitation
2019-12-16,2019,ALMOND,0.5202451563319955,higher-precipitation
2019-12-26,2019,ALMOND,0.4971575526834617,higher-precipitation
2019-12-26,2019,ALMOND,0.5140555735299228,higher-precipitation
2020-01-05,2020,ALMOND,0.4578731347670681,lower-precipitation
2020-01-05,2020,ALMOND,0.4553491426173698,lower-precipitation
2020-01-10,2020,ALMOND,0.4753648408459088,lower-precipitation
2020-01-10,2020,ALMOND,0.4570737800104564,lower-precipitation
2020-02-04,2020,ALMOND,0.5260267904331275,lower-precipitation
2020-02-09,2020,ALMOND,0.4601883178759391,lower-precipitation
2020-02-09,2020,ALMOND,0.5051490028968152,lower-precipitation
2020-02-19,2020,ALMOND,0.4194658396718179,lower-precipitation
2020-02-19,2020,ALMOND,0.4749476109373319,lower-precipitation
2020-02-24,2020,ALMOND,0.4189484191520863,lower-precipitation
2020-02-24,2020,ALMOND,0.4670226956664262,lower-precipitation
2020-02-29,2020,ALMOND,0.469675313775604,lower-precipitation
2020-02-29,2020,ALMOND,0.4733919312582732,lower-precipitation
2020-03-05,2020,ALMOND,0.4703358620824564,lower-precipitation
2020-03-10,2020,ALMOND,0.5295009997788358,lower-precipitation
2020-03-10,2020,ALMOND,0.5052981917390972,lower-precipitation
2020-03-20,2020,ALMOND,0.5438412262081455,lower-precipitation
2020-03-20,2020,ALMOND,0.50845816595548,lower-precipitation
2020-03-25,2020,ALMOND,0.5583671614640758,lower-precipitation
2020-03-25,2020,ALMOND,0.5214976990528474,lower-precipitation
2020-03-30,2020,ALMOND,0.4752196762389457,lower-precipitation
2020-04-14,2020,ALMOND,0.5876726641652988,lower-precipitation
2020-04-14,2020,ALMOND,0.5312296691476339,lower-precipitation
2020-04-19,2020,ALMOND,0.4904714690613555,lower-precipitation
2020-04-24,2020,ALMOND,0.5363417889883473,lower-precipitation
2020-04-24,2020,ALMOND,0.4869046223988574,lower-precipitation
2020-05-04,2020,ALMOND,0.5087234109288699,lower-precipitation
2020-05-04,2020,ALMOND,0.4620984682969505,lower-precipitation
2020-05-09,2020,ALMOND,0.5287794297760471,lower-precipitation
2020-05-09,2020,ALMOND,0.466763103130323,lower-precipitation
2020-05-09,2020,ALMOND,0.5004083058910114,lower-precipitation
2020-05-09,2020,ALMOND,0.4473839513324665,lower-precipitation
2020-05-19,2020,ALMOND,0.4314608048430665,lower-precipitation
2020-05-24,2020,ALMOND,0.4874600815711653,lower-precipitation
2020-05-24,2020,ALMOND,0.4384951577764436,lower-precipitation
2020-05-29,2020,ALMOND,0.4024128257402206,lower-precipitation
2020-06-03,2020,ALMOND,0.475813800300347,lower-precipitation
2020-06-03,2020,ALMOND,0.4244603016250772,lower-precipitation
2020-06-08,2020,ALMOND,0.4853645479075812,lower-precipitation
2020-06-08,2020,ALMOND,0.4337802271226681,lower-precipitation
2020-06-13,2020,ALMOND,0.4390104549679503,lower-precipitation
2020-06-13,2020,ALMOND,0.4203255256931767,lower-precipitation
2020-06-18,2020,ALMOND,0.4796991663152008,lower-precipitation
2020-06-18,2020,ALMOND,0.4285968653632336,lower-precipitation
2020-06-23,2020,ALMOND,0.4633506752795703,lower-precipitation
2020-06-23,2020,ALMOND,0.4134449556566907,lower-precipitation
2020-06-28,2020,ALMOND,0.4628594242161064,lower-precipitation
2020-06-28,2020,ALMOND,0.4160767123261956,lower-precipitation
2020-07-03,2020,ALMOND,0.4662550857427415,lower-precipitation
2020-07-03,2020,ALMOND,0.4208381521715889,lower-precipitation
2020-07-08,2020,ALMOND,0.4624289890778438,lower-precipitation
2020-07-08,2020,ALMOND,0.4160743431410074,lower-precipitation
2020-07-13,2020,ALMOND,0.4550090664756064,lower-precipitation
2020-07-13,2020,ALMOND,0.4110003958629641,lower-precipitation
2020-07-18,2020,ALMOND,0.454579328187678,lower-precipitation
2020-07-18,2020,ALMOND,0.4089047056498859,lower-precipitation
2020-07-23,2020,ALMOND,0.4493035898647768,lower-precipitation
2020-07-23,2020,ALMOND,0.4096550131949647,lower-precipitation
2020-07-28,2020,ALMOND,0.4598699371199137,lower-precipitation
2020-07-28,2020,ALMOND,0.4118929634238332,lower-precipitation
2020-08-02,2020,ALMOND,0.4558363448097279,lower-precipitation
2020-08-02,2020,ALMOND,0.4274265877956101,lower-precipitation
2020-08-07,2020,ALMOND,0.4389572834993215,lower-precipitation
2020-08-07,2020,ALMOND,0.4086930810490853,lower-precipitation
2020-08-12,2020,ALMOND,0.4365327434771698,lower-precipitation
2020-08-12,2020,ALMOND,0.4119163972288069,lower-precipitation
2020-08-17,2020,ALMOND,0.3808063157540957,lower-precipitation
2020-08-22,2020,ALMOND,0.3992562431321715,lower-precipitation
2020-08-22,2020,ALMOND,0.3681231546652659,lower-precipitation
2020-08-27,2020,ALMOND,0.4443774153362398,lower-precipitation
2020-08-27,2020,ALMOND,0.4242997711312923,lower-precipitation
2020-09-01,2020,ALMOND,0.3935435312192575,lower-precipitation
2020-09-01,2020,ALMOND,0.3353608477280057,lower-precipitation
2020-09-06,2020,ALMOND,0.3590398613498646,lower-precipitation
2020-09-06,2020,ALMOND,0.3835873514137786,lower-precipitation
2020-09-11,2020,ALMOND,0.3115837199857904,lower-precipitation
2020-09-11,2020,ALMOND,0.3163362753360864,lower-precipitation
2020-09-16,2020,ALMOND,0.4066839323765853,lower-precipitation
2020-09-16,2020,ALMOND,0.4143161798703226,lower-precipitation
2020-09-21,2020,ALMOND,0.3799918550490331,lower-precipitation
2020-09-21,2020,ALMOND,0.4168294999683903,lower-precipitation
2020-09-26,2020,ALMOND,0.3493214614947383,lower-precipitation
2020-09-26,2020,ALMOND,0.3680744438446311,lower-precipitation
2020-10-01,2020,ALMOND,0.3036988268515311,lower-precipitation
2020-10-01,2020,ALMOND,0.2403440411369095,lower-precipitation
2020-10-06,2020,ALMOND,0.4093091657561261,lower-precipitation
2020-10-06,2020,ALMOND,0.3740572216498122,lower-precipitation
2020-10-11,2020,ALMOND,0.4224897454775545,lower-precipitation
2020-10-11,2020,ALMOND,0.3943756770559886,lower-precipitation
2020-10-16,2020,ALMOND,0.4103050252067459,lower-precipitation
2020-10-16,2020,ALMOND,0.4222067896582988,lower-precipitation
2020-10-21,2020,ALMOND,0.4247132636064752,lower-precipitation
2020-10-21,2020,ALMOND,0.3914229746871997,lower-precipitation
2020-10-26,2020,ALMOND,0.4366327054857429,lower-precipitation
2020-10-26,2020,ALMOND,0.3931757762239045,lower-precipitation
